"","sID","npID","nzsegment.x","Deposited.sediment.Class.x","productive_class.x","Suspended.Sediment.Class.x","min_year","N.values","N.Leftcensored","N.Rightcensored","DL","AL","Median","Mean","Q95","G540","G260","AnnMax","Median_Summer","p80","p83","p92","CI_G260_lower","CI_G260_upper","CI_G540_lower","CI_G540_upper","CI_Median_lower","CI_Median_upper","CI_Median_Summer_lower","CI_Median_Summer_upper","CI_95_lower","CI_95_upper","CI_80_lower","CI_80_upper","CI_83_lower","CI_83_upper","CI_92_lower","CI_92_upper","AnnMax_lower","AnnMax_upper","ImputedLower","ImputedUpper","nmonth","nBimonth","nqtr","No.years","FilterOK","NZReachID","nzsegment.y","MatchForPointSources","Overall","Deposited.sediment.Class.y","Suspended.Sediment.Class.y","productive_class.y","FlowSite","Site.Order.in.catchment.(Report)","NZTM.X","NZTM.Y","Status","CatName","Freshwater.Management.Unit.FMU","Water.management.subzone.One.Plan","Site.Type","Attr","NOF_Grade","yearz"
"2905","Pohangina at Totara Reserve","ECOLI",7231182,"4","N",3,2017,108,1,1,10,24201,125,465.508285262141,1417.7,9.25925925925926,20.3703703703704,12000,131,270.7,294.94,743.8,14.7567756985244,27.432207794847,5.61543405033962,14.894418253046,98,134.94182,105.90639,146,505.91572,5698.0515,198.85071,372.25,242.73481,434.01173,400.27991,1514.91472,12000,12000,"Imputed","Imputed",28,15,13,6,TRUE,7034431,7231182,7231182,NA,"4",3,"N",NA,"Not Reported",1843148,5555147,"RepSite","Manawatu","Manawatu","Upper Pohangina (Mana_10b)","a","NOF.ECOLI.G260","B","2018 - 2022"
"2906","Pohangina at Totara Reserve","ECOLI",7231182,"4","N",3,2017,108,1,1,10,24201,125,465.508285262141,1417.7,9.25925925925926,20.3703703703704,12000,131,270.7,294.94,743.8,14.7567756985244,27.432207794847,5.61543405033962,14.894418253046,98,134.94182,105.90639,146,505.91572,5698.0515,198.85071,372.25,242.73481,434.01173,400.27991,1514.91472,12000,12000,"Imputed","Imputed",28,15,13,6,TRUE,7034431,7231182,7231182,NA,"4",3,"N",NA,"Not Reported",1843148,5555147,"RepSite","Manawatu","Manawatu","Upper Pohangina (Mana_10b)","a","NOF.ECOLI.G540","B","2018 - 2022"
"2907","Pohangina at Totara Reserve","ECOLI",7231182,"4","N",3,2017,108,1,1,10,24201,125,465.508285262141,1417.7,9.25925925925926,20.3703703703704,12000,131,270.7,294.94,743.8,14.7567756985244,27.432207794847,5.61543405033962,14.894418253046,98,134.94182,105.90639,146,505.91572,5698.0515,198.85071,372.25,242.73481,434.01173,400.27991,1514.91472,12000,12000,"Imputed","Imputed",28,15,13,6,TRUE,7034431,7231182,7231182,NA,"4",3,"N",NA,"Not Reported",1843148,5555147,"RepSite","Manawatu","Manawatu","Upper Pohangina (Mana_10b)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2908","Pohangina at Totara Reserve","ECOLI",7231182,"4","N",3,2017,108,1,1,10,24201,125,465.508285262141,1417.7,9.25925925925926,20.3703703703704,12000,131,270.7,294.94,743.8,14.7567756985244,27.432207794847,5.61543405033962,14.894418253046,98,134.94182,105.90639,146,505.91572,5698.0515,198.85071,372.25,242.73481,434.01173,400.27991,1514.91472,12000,12000,"Imputed","Imputed",28,15,13,6,TRUE,7034431,7231182,7231182,NA,"4",3,"N",NA,"Not Reported",1843148,5555147,"RepSite","Manawatu","Manawatu","Upper Pohangina (Mana_10b)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2909","Pohangina at Totara Reserve","ECOLI",7231182,"4","N",3,2017,108,1,1,10,24201,125,465.508285262141,1417.7,9.25925925925926,20.3703703703704,12000,131,270.7,294.94,743.8,14.7567756985244,27.432207794847,5.61543405033962,14.894418253046,98,134.94182,105.90639,146,505.91572,5698.0515,198.85071,372.25,242.73481,434.01173,400.27991,1514.91472,12000,12000,"Imputed","Imputed",28,15,13,6,TRUE,7034431,7231182,7231182,NA,"4",3,"N",NA,"Not Reported",1843148,5555147,"RepSite","Manawatu","Manawatu","Upper Pohangina (Mana_10b)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2910","Pohangina at Totara Reserve","ECOLI",7231182,"4","N",3,2017,108,1,1,10,24201,125,465.508285262141,1417.7,9.25925925925926,20.3703703703704,12000,131,270.7,294.94,743.8,14.7567756985244,27.432207794847,5.61543405033962,14.894418253046,98,134.94182,105.90639,146,505.91572,5698.0515,198.85071,372.25,242.73481,434.01173,400.27991,1514.91472,12000,12000,"Imputed","Imputed",28,15,13,6,TRUE,7034431,7231182,7231182,NA,"4",3,"N",NA,"Not Reported",1843148,5555147,"RepSite","Manawatu","Manawatu","Upper Pohangina (Mana_10b)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2911","Rangitikei at Bulls","ECOLI",7233271,"4","N",1,2017,117,0,0,NA,NA,86,572.846153846154,1411.1,12.8205128205128,20.5128205128205,24201,91,276.7,393.15,846.18,15.0722092442461,27.2863499260231,8.56498127733157,18.7566802851819,75,109,75,121,740.13623,6301.95376,212.58381,510.19369,243,578.22547,526.88318,1481.92482,24201,24201,"No censored - no imputation required","No censored - no imputation required",29,15,14,6,TRUE,7035710,7233271,7233271,"CW_Hill_SS","4",1,"N",NA,"Not Reported",1802380,5548497,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.G260","B","2018 - 2022"
"2912","Rangitikei at Bulls","ECOLI",7233271,"4","N",1,2017,117,0,0,NA,NA,86,572.846153846154,1411.1,12.8205128205128,20.5128205128205,24201,91,276.7,393.15,846.18,15.0722092442461,27.2863499260231,8.56498127733157,18.7566802851819,75,109,75,121,740.13623,6301.95376,212.58381,510.19369,243,578.22547,526.88318,1481.92482,24201,24201,"No censored - no imputation required","No censored - no imputation required",29,15,14,6,TRUE,7035710,7233271,7233271,"CW_Hill_SS","4",1,"N",NA,"Not Reported",1802380,5548497,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.G540","C","2018 - 2022"
"2913","Rangitikei at Bulls","ECOLI",7233271,"4","N",1,2017,117,0,0,NA,NA,86,572.846153846154,1411.1,12.8205128205128,20.5128205128205,24201,91,276.7,393.15,846.18,15.0722092442461,27.2863499260231,8.56498127733157,18.7566802851819,75,109,75,121,740.13623,6301.95376,212.58381,510.19369,243,578.22547,526.88318,1481.92482,24201,24201,"No censored - no imputation required","No censored - no imputation required",29,15,14,6,TRUE,7035710,7233271,7233271,"CW_Hill_SS","4",1,"N",NA,"Not Reported",1802380,5548497,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2914","Rangitikei at Bulls","ECOLI",7233271,"4","N",1,2017,117,0,0,NA,NA,86,572.846153846154,1411.1,12.8205128205128,20.5128205128205,24201,91,276.7,393.15,846.18,15.0722092442461,27.2863499260231,8.56498127733157,18.7566802851819,75,109,75,121,740.13623,6301.95376,212.58381,510.19369,243,578.22547,526.88318,1481.92482,24201,24201,"No censored - no imputation required","No censored - no imputation required",29,15,14,6,TRUE,7035710,7233271,7233271,"CW_Hill_SS","4",1,"N",NA,"Not Reported",1802380,5548497,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2915","Rangitikei at Bulls","ECOLI",7233271,"4","N",1,2017,117,0,0,NA,NA,86,572.846153846154,1411.1,12.8205128205128,20.5128205128205,24201,91,276.7,393.15,846.18,15.0722092442461,27.2863499260231,8.56498127733157,18.7566802851819,75,109,75,121,740.13623,6301.95376,212.58381,510.19369,243,578.22547,526.88318,1481.92482,24201,24201,"No censored - no imputation required","No censored - no imputation required",29,15,14,6,TRUE,7035710,7233271,7233271,"CW_Hill_SS","4",1,"N",NA,"Not Reported",1802380,5548497,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2916","Rangitikei at Bulls","ECOLI",7233271,"4","N",1,2017,117,0,0,NA,NA,86,572.846153846154,1411.1,12.8205128205128,20.5128205128205,24201,91,276.7,393.15,846.18,15.0722092442461,27.2863499260231,8.56498127733157,18.7566802851819,75,109,75,121,740.13623,6301.95376,212.58381,510.19369,243,578.22547,526.88318,1481.92482,24201,24201,"No censored - no imputation required","No censored - no imputation required",29,15,14,6,TRUE,7035710,7233271,7233271,"CW_Hill_SS","4",1,"N",NA,"Not Reported",1802380,5548497,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2917","Rangitikei at Kakariki","ECOLI",7230947,"4","N",1,2017,120,8,0,10,NA,52,723.835727040408,4033,14.1666666666667,20.8333333333333,17300,46.5,297,384.6,977.1,15.4118428311449,27.541019745771,9.71888625793816,20.1946306222728,41,84,41,93.41223,890.94855,11497.01792,200.06937,507.77834,222.76852,615.67606,592.39844,5256.14349,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7034275,7230947,7230947,"CW_Hill_SS","4",1,"N","Rangitikei at Onepuhi","14",1808343,5555713,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.G260","B","2018 - 2022"
"2918","Rangitikei at Kakariki","ECOLI",7230947,"4","N",1,2017,120,8,0,10,NA,52,723.835727040408,4033,14.1666666666667,20.8333333333333,17300,46.5,297,384.6,977.1,15.4118428311449,27.541019745771,9.71888625793816,20.1946306222728,41,84,41,93.41223,890.94855,11497.01792,200.06937,507.77834,222.76852,615.67606,592.39844,5256.14349,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7034275,7230947,7230947,"CW_Hill_SS","4",1,"N","Rangitikei at Onepuhi","14",1808343,5555713,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.G540","C","2018 - 2022"
"2919","Rangitikei at Kakariki","ECOLI",7230947,"4","N",1,2017,120,8,0,10,NA,52,723.835727040408,4033,14.1666666666667,20.8333333333333,17300,46.5,297,384.6,977.1,15.4118428311449,27.541019745771,9.71888625793816,20.1946306222728,41,84,41,93.41223,890.94855,11497.01792,200.06937,507.77834,222.76852,615.67606,592.39844,5256.14349,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7034275,7230947,7230947,"CW_Hill_SS","4",1,"N","Rangitikei at Onepuhi","14",1808343,5555713,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2920","Rangitikei at Kakariki","ECOLI",7230947,"4","N",1,2017,120,8,0,10,NA,52,723.835727040408,4033,14.1666666666667,20.8333333333333,17300,46.5,297,384.6,977.1,15.4118428311449,27.541019745771,9.71888625793816,20.1946306222728,41,84,41,93.41223,890.94855,11497.01792,200.06937,507.77834,222.76852,615.67606,592.39844,5256.14349,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7034275,7230947,7230947,"CW_Hill_SS","4",1,"N","Rangitikei at Onepuhi","14",1808343,5555713,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2921","Rangitikei at Kakariki","ECOLI",7230947,"4","N",1,2017,120,8,0,10,NA,52,723.835727040408,4033,14.1666666666667,20.8333333333333,17300,46.5,297,384.6,977.1,15.4118428311449,27.541019745771,9.71888625793816,20.1946306222728,41,84,41,93.41223,890.94855,11497.01792,200.06937,507.77834,222.76852,615.67606,592.39844,5256.14349,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7034275,7230947,7230947,"CW_Hill_SS","4",1,"N","Rangitikei at Onepuhi","14",1808343,5555713,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2922","Rangitikei at Kakariki","ECOLI",7230947,"4","N",1,2017,120,8,0,10,NA,52,723.835727040408,4033,14.1666666666667,20.8333333333333,17300,46.5,297,384.6,977.1,15.4118428311449,27.541019745771,9.71888625793816,20.1946306222728,41,84,41,93.41223,890.94855,11497.01792,200.06937,507.77834,222.76852,615.67606,592.39844,5256.14349,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7034275,7230947,7230947,"CW_Hill_SS","4",1,"N","Rangitikei at Onepuhi","14",1808343,5555713,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2923","Rangitikei at Mangaweka","ECOLI",7218183,"4","N",1,2017,119,16,0,10,NA,30,549.158089945871,2265.3,8.40336134453782,13.4453781512605,24200,25,166.6,190.78,726.42,9.10717062013273,19.4088217242797,5.08941755849484,13.566711661009,20,39.71336,20,40.19132,353.88956,7886.5694,82.65077,241.57221,102.20859,288.47472,273.43578,2360.08154,24200,24200,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7027408,7218183,7218183,"CW_Mount_VA","4",1,"N","Rangitikei at Mangaweka","7",1840431.652,5589532.919,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.G260","A","2018 - 2022"
"2924","Rangitikei at Mangaweka","ECOLI",7218183,"4","N",1,2017,119,16,0,10,NA,30,549.158089945871,2265.3,8.40336134453782,13.4453781512605,24200,25,166.6,190.78,726.42,9.10717062013273,19.4088217242797,5.08941755849484,13.566711661009,20,39.71336,20,40.19132,353.88956,7886.5694,82.65077,241.57221,102.20859,288.47472,273.43578,2360.08154,24200,24200,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7027408,7218183,7218183,"CW_Mount_VA","4",1,"N","Rangitikei at Mangaweka","7",1840431.652,5589532.919,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.G540","B","2018 - 2022"
"2925","Rangitikei at Mangaweka","ECOLI",7218183,"4","N",1,2017,119,16,0,10,NA,30,549.158089945871,2265.3,8.40336134453782,13.4453781512605,24200,25,166.6,190.78,726.42,9.10717062013273,19.4088217242797,5.08941755849484,13.566711661009,20,39.71336,20,40.19132,353.88956,7886.5694,82.65077,241.57221,102.20859,288.47472,273.43578,2360.08154,24200,24200,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7027408,7218183,7218183,"CW_Mount_VA","4",1,"N","Rangitikei at Mangaweka","7",1840431.652,5589532.919,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2926","Rangitikei at Mangaweka","ECOLI",7218183,"4","N",1,2017,119,16,0,10,NA,30,549.158089945871,2265.3,8.40336134453782,13.4453781512605,24200,25,166.6,190.78,726.42,9.10717062013273,19.4088217242797,5.08941755849484,13.566711661009,20,39.71336,20,40.19132,353.88956,7886.5694,82.65077,241.57221,102.20859,288.47472,273.43578,2360.08154,24200,24200,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7027408,7218183,7218183,"CW_Mount_VA","4",1,"N","Rangitikei at Mangaweka","7",1840431.652,5589532.919,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2927","Rangitikei at Mangaweka","ECOLI",7218183,"4","N",1,2017,119,16,0,10,NA,30,549.158089945871,2265.3,8.40336134453782,13.4453781512605,24200,25,166.6,190.78,726.42,9.10717062013273,19.4088217242797,5.08941755849484,13.566711661009,20,39.71336,20,40.19132,353.88956,7886.5694,82.65077,241.57221,102.20859,288.47472,273.43578,2360.08154,24200,24200,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7027408,7218183,7218183,"CW_Mount_VA","4",1,"N","Rangitikei at Mangaweka","7",1840431.652,5589532.919,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2928","Rangitikei at Mangaweka","ECOLI",7218183,"4","N",1,2017,119,16,0,10,NA,30,549.158089945871,2265.3,8.40336134453782,13.4453781512605,24200,25,166.6,190.78,726.42,9.10717062013273,19.4088217242797,5.08941755849484,13.566711661009,20,39.71336,20,40.19132,353.88956,7886.5694,82.65077,241.57221,102.20859,288.47472,273.43578,2360.08154,24200,24200,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7027408,7218183,7218183,"CW_Mount_VA","4",1,"N","Rangitikei at Mangaweka","7",1840431.652,5589532.919,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2929","Rangitikei at McKelvies","ECOLI",7235983,"4","N",1,2017,106,12,1,10,24201,52,1007.80223245425,7036,17.9245283018868,24.5283018867925,24201,52,322.7,583,2063.3,18.3449480791051,31.9795723784893,12.6193451562622,24.8263472718196,41,73.86137,41,96.99733,1554.43752,11661.03562,200.54557,869.80827,272.80322,1200.95104,1169.67346,7353.11865,24201,24201,"Imputed","Imputed",26,14,13,6,TRUE,7037579,7235983,7235983,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","24",1795267.373,5538804.99,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.G260","B","2018 - 2022"
"2930","Rangitikei at McKelvies","ECOLI",7235983,"4","N",1,2017,106,12,1,10,24201,52,1007.80223245425,7036,17.9245283018868,24.5283018867925,24201,52,322.7,583,2063.3,18.3449480791051,31.9795723784893,12.6193451562622,24.8263472718196,41,73.86137,41,96.99733,1554.43752,11661.03562,200.54557,869.80827,272.80322,1200.95104,1169.67346,7353.11865,24201,24201,"Imputed","Imputed",26,14,13,6,TRUE,7037579,7235983,7235983,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","24",1795267.373,5538804.99,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.G540","C","2018 - 2022"
"2931","Rangitikei at McKelvies","ECOLI",7235983,"4","N",1,2017,106,12,1,10,24201,52,1007.80223245425,7036,17.9245283018868,24.5283018867925,24201,52,322.7,583,2063.3,18.3449480791051,31.9795723784893,12.6193451562622,24.8263472718196,41,73.86137,41,96.99733,1554.43752,11661.03562,200.54557,869.80827,272.80322,1200.95104,1169.67346,7353.11865,24201,24201,"Imputed","Imputed",26,14,13,6,TRUE,7037579,7235983,7235983,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","24",1795267.373,5538804.99,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2932","Rangitikei at McKelvies","ECOLI",7235983,"4","N",1,2017,106,12,1,10,24201,52,1007.80223245425,7036,17.9245283018868,24.5283018867925,24201,52,322.7,583,2063.3,18.3449480791051,31.9795723784893,12.6193451562622,24.8263472718196,41,73.86137,41,96.99733,1554.43752,11661.03562,200.54557,869.80827,272.80322,1200.95104,1169.67346,7353.11865,24201,24201,"Imputed","Imputed",26,14,13,6,TRUE,7037579,7235983,7235983,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","24",1795267.373,5538804.99,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2933","Rangitikei at McKelvies","ECOLI",7235983,"4","N",1,2017,106,12,1,10,24201,52,1007.80223245425,7036,17.9245283018868,24.5283018867925,24201,52,322.7,583,2063.3,18.3449480791051,31.9795723784893,12.6193451562622,24.8263472718196,41,73.86137,41,96.99733,1554.43752,11661.03562,200.54557,869.80827,272.80322,1200.95104,1169.67346,7353.11865,24201,24201,"Imputed","Imputed",26,14,13,6,TRUE,7037579,7235983,7235983,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","24",1795267.373,5538804.99,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2934","Rangitikei at McKelvies","ECOLI",7235983,"4","N",1,2017,106,12,1,10,24201,52,1007.80223245425,7036,17.9245283018868,24.5283018867925,24201,52,322.7,583,2063.3,18.3449480791051,31.9795723784893,12.6193451562622,24.8263472718196,41,73.86137,41,96.99733,1554.43752,11661.03562,200.54557,869.80827,272.80322,1200.95104,1169.67346,7353.11865,24201,24201,"Imputed","Imputed",26,14,13,6,TRUE,7037579,7235983,7235983,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","24",1795267.373,5538804.99,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei (Rang_4a)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2935","Rangitikei at Onepuhi","ECOLI",7229468,"2","N",1,2017,116,8,0,9,NA,51,521.749977320121,4177,9.48275862068965,18.1034482758621,14100,46,213.1,291.62,674.82,12.9720882080408,24.688784362231,5.88777519743874,14.9246845539875,41,54.30654,41,63,534.22848,6760.58982,119.37115,368.08648,173,457.3026,441,5132.4377,14100,14100,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7033375,7229468,7229468,"CW_Hill_VA","2",1,"N","Rangitikei at Onepuhi","8",1811307.816,5560822.986,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitikei (Rang_3a)","a","NOF.ECOLI.G260","A","2018 - 2022"
"2936","Rangitikei at Onepuhi","ECOLI",7229468,"2","N",1,2017,116,8,0,9,NA,51,521.749977320121,4177,9.48275862068965,18.1034482758621,14100,46,213.1,291.62,674.82,12.9720882080408,24.688784362231,5.88777519743874,14.9246845539875,41,54.30654,41,63,534.22848,6760.58982,119.37115,368.08648,173,457.3026,441,5132.4377,14100,14100,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7033375,7229468,7229468,"CW_Hill_VA","2",1,"N","Rangitikei at Onepuhi","8",1811307.816,5560822.986,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitikei (Rang_3a)","a","NOF.ECOLI.G540","B","2018 - 2022"
"2937","Rangitikei at Onepuhi","ECOLI",7229468,"2","N",1,2017,116,8,0,9,NA,51,521.749977320121,4177,9.48275862068965,18.1034482758621,14100,46,213.1,291.62,674.82,12.9720882080408,24.688784362231,5.88777519743874,14.9246845539875,41,54.30654,41,63,534.22848,6760.58982,119.37115,368.08648,173,457.3026,441,5132.4377,14100,14100,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7033375,7229468,7229468,"CW_Hill_VA","2",1,"N","Rangitikei at Onepuhi","8",1811307.816,5560822.986,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitikei (Rang_3a)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2938","Rangitikei at Onepuhi","ECOLI",7229468,"2","N",1,2017,116,8,0,9,NA,51,521.749977320121,4177,9.48275862068965,18.1034482758621,14100,46,213.1,291.62,674.82,12.9720882080408,24.688784362231,5.88777519743874,14.9246845539875,41,54.30654,41,63,534.22848,6760.58982,119.37115,368.08648,173,457.3026,441,5132.4377,14100,14100,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7033375,7229468,7229468,"CW_Hill_VA","2",1,"N","Rangitikei at Onepuhi","8",1811307.816,5560822.986,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitikei (Rang_3a)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2939","Rangitikei at Onepuhi","ECOLI",7229468,"2","N",1,2017,116,8,0,9,NA,51,521.749977320121,4177,9.48275862068965,18.1034482758621,14100,46,213.1,291.62,674.82,12.9720882080408,24.688784362231,5.88777519743874,14.9246845539875,41,54.30654,41,63,534.22848,6760.58982,119.37115,368.08648,173,457.3026,441,5132.4377,14100,14100,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7033375,7229468,7229468,"CW_Hill_VA","2",1,"N","Rangitikei at Onepuhi","8",1811307.816,5560822.986,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitikei (Rang_3a)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2940","Rangitikei at Onepuhi","ECOLI",7229468,"2","N",1,2017,116,8,0,9,NA,51,521.749977320121,4177,9.48275862068965,18.1034482758621,14100,46,213.1,291.62,674.82,12.9720882080408,24.688784362231,5.88777519743874,14.9246845539875,41,54.30654,41,63,534.22848,6760.58982,119.37115,368.08648,173,457.3026,441,5132.4377,14100,14100,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7033375,7229468,7229468,"CW_Hill_VA","2",1,"N","Rangitikei at Onepuhi","8",1811307.816,5560822.986,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitikei (Rang_3a)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2941","Rangitikei at Pukeokahu","ECOLI",7208135,"4","N",1,2017,119,10,0,10,NA,31,147.243628336299,664.85,6.72268907563025,7.56302521008403,4880,31,93.7,112.97,255.2,4.4528670734635,12.5599516252222,3.82916299771364,11.540345180154,20,41,20.80868,41,213.94067,1332.411,75,135.33379,81.07822,176.42415,145.7156,671.84208,4880,4880,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7023107,7208135,7208135,"CW_Mount_VA","4",1,"N","Rangitikei at Pukeokahu","1",1861326.612,5609200.146,"RepSite","Rangitikei","Rangitikei/Turakina","Middle Rangitikei (Rang_2a)","a","NOF.ECOLI.G260","A","2018 - 2022"
"2942","Rangitikei at Pukeokahu","ECOLI",7208135,"4","N",1,2017,119,10,0,10,NA,31,147.243628336299,664.85,6.72268907563025,7.56302521008403,4880,31,93.7,112.97,255.2,4.4528670734635,12.5599516252222,3.82916299771364,11.540345180154,20,41,20.80868,41,213.94067,1332.411,75,135.33379,81.07822,176.42415,145.7156,671.84208,4880,4880,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7023107,7208135,7208135,"CW_Mount_VA","4",1,"N","Rangitikei at Pukeokahu","1",1861326.612,5609200.146,"RepSite","Rangitikei","Rangitikei/Turakina","Middle Rangitikei (Rang_2a)","a","NOF.ECOLI.G540","B","2018 - 2022"
"2943","Rangitikei at Pukeokahu","ECOLI",7208135,"4","N",1,2017,119,10,0,10,NA,31,147.243628336299,664.85,6.72268907563025,7.56302521008403,4880,31,93.7,112.97,255.2,4.4528670734635,12.5599516252222,3.82916299771364,11.540345180154,20,41,20.80868,41,213.94067,1332.411,75,135.33379,81.07822,176.42415,145.7156,671.84208,4880,4880,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7023107,7208135,7208135,"CW_Mount_VA","4",1,"N","Rangitikei at Pukeokahu","1",1861326.612,5609200.146,"RepSite","Rangitikei","Rangitikei/Turakina","Middle Rangitikei (Rang_2a)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2944","Rangitikei at Pukeokahu","ECOLI",7208135,"4","N",1,2017,119,10,0,10,NA,31,147.243628336299,664.85,6.72268907563025,7.56302521008403,4880,31,93.7,112.97,255.2,4.4528670734635,12.5599516252222,3.82916299771364,11.540345180154,20,41,20.80868,41,213.94067,1332.411,75,135.33379,81.07822,176.42415,145.7156,671.84208,4880,4880,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7023107,7208135,7208135,"CW_Mount_VA","4",1,"N","Rangitikei at Pukeokahu","1",1861326.612,5609200.146,"RepSite","Rangitikei","Rangitikei/Turakina","Middle Rangitikei (Rang_2a)","a","NOF.ECOLI.p95","B","2018 - 2022"
